date,value,source,notes
2018-08,412437,clinvar_esearch_cdat,
2018-09,417132,clinvar_esearch_cdat,
2018-10,444954,clinvar_esearch_cdat,
2018-11,448987,clinvar_esearch_cdat,
2018-12,457652,clinvar_esearch_cdat,
2019-01,458615,clinvar_esearch_cdat,
2019-02,460275,clinvar_esearch_cdat,
2019-03,463091,clinvar_esearch_cdat,
2019-04,464609,clinvar_esearch_cdat,
2019-05,469887,clinvar_esearch_cdat,
2019-06,472527,clinvar_esearch_cdat,
2019-07,475362,clinvar_esearch_cdat,
2019-08,520157,clinvar_esearch_cdat,
2019-09,526470,clinvar_esearch_cdat,
2019-10,526990,clinvar_esearch_cdat,
2019-11,530096,clinvar_esearch_cdat,
2019-12,636027,clinvar_esearch_cdat,
2020-01,641165,clinvar_esearch_cdat,
2020-02,647668,clinvar_esearch_cdat,
2020-03,663716,clinvar_esearch_cdat,
2020-04,702811,clinvar_esearch_cdat,
2020-05,748538,clinvar_esearch_cdat,
2020-06,761685,clinvar_esearch_cdat,
2020-07,805408,clinvar_esearch_cdat,
2020-08,808332,clinvar_esearch_cdat,
2020-09,810029,clinvar_esearch_cdat,
2020-10,814573,clinvar_esearch_cdat,
2020-11,818557,clinvar_esearch_cdat,
2020-12,819836,clinvar_esearch_cdat,
2021-01,826124,clinvar_esearch_cdat,
2021-02,827929,clinvar_esearch_cdat,
2021-03,875484,clinvar_esearch_cdat,
2021-04,892184,clinvar_esearch_cdat,
2021-05,946084,clinvar_esearch_cdat,
2021-06,998578,clinvar_esearch_cdat,
2021-07,1008594,clinvar_esearch_cdat,
2021-08,1033878,clinvar_esearch_cdat,
2021-09,1117894,clinvar_esearch_cdat,
2021-10,1125590,clinvar_esearch_cdat,
2021-11,1148175,clinvar_esearch_cdat,
2021-12,1151477,clinvar_esearch_cdat,
2022-01,1161214,clinvar_esearch_cdat,
2022-02,1165485,clinvar_esearch_cdat,
2022-03,1348082,clinvar_esearch_cdat,
2022-04,1501297,clinvar_esearch_cdat,
2022-05,1509585,clinvar_esearch_cdat,
2022-06,1512804,clinvar_esearch_cdat,
2022-07,1518036,clinvar_esearch_cdat,
2022-08,1522600,clinvar_esearch_cdat,
2022-09,1526054,clinvar_esearch_cdat,
2022-10,1531918,clinvar_esearch_cdat,
2022-11,1618464,clinvar_esearch_cdat,
2022-12,1628245,clinvar_esearch_cdat,
2023-01,1630965,clinvar_esearch_cdat,
2023-02,2165600,clinvar_esearch_cdat,
2023-03,2180947,clinvar_esearch_cdat,
2023-04,2235030,clinvar_esearch_cdat,
2023-05,2237663,clinvar_esearch_cdat,
2023-06,2240815,clinvar_esearch_cdat,
2023-07,2308324,clinvar_esearch_cdat,
2023-08,2311429,clinvar_esearch_cdat,
2023-09,2315063,clinvar_esearch_cdat,
