date,value,source,notes
2017-11,61,fda_companion_diagnostics_list,Ventana ALK; FoundationOne CDx
2017-12,62,fda_companion_diagnostics_list,MRDx BCR-ABL Test
2018-01,63,fda_companion_diagnostics_list,BRACAnalysis CDx
2018-02,63,fda_companion_diagnostics_list,
2018-03,63,fda_companion_diagnostics_list,
2018-04,64,fda_companion_diagnostics_list,cobas EGFR Mutation Test v2
2018-05,64,fda_companion_diagnostics_list,
2018-06,66,fda_companion_diagnostics_list,PD-L1 IHC 22C3 pharmDx; THXID BRAF Kit
2018-07,68,fda_companion_diagnostics_list,Ventana PD-L1; Abbott RealTime IDH1
2018-08,69,fda_companion_diagnostics_list,cobas EGFR Mutation Test v2
2018-09,70,fda_companion_diagnostics_list,therascreen EGFR RGQ PCR Kit
2018-10,72,fda_companion_diagnostics_list,BRACAnalysis CDx
2018-11,73,fda_companion_diagnostics_list,LeukoStrat CDx FLT3 Mutation Assay
2018-12,73,fda_companion_diagnostics_list,
2019-01,73,fda_companion_diagnostics_list,
2019-02,73,fda_companion_diagnostics_list,
2019-03,73,fda_companion_diagnostics_list,
2019-04,74,fda_companion_diagnostics_list,therascreen FGFR RGQ RT-PCR Kit
2019-05,76,fda_companion_diagnostics_list,PATHWAY anti-Her2/neu; therascreen PIK3CA RGQ PCR Kit
2019-06,77,fda_companion_diagnostics_list,PD-L1 IHC 22C3 pharmDx
2019-07,79,fda_companion_diagnostics_list,FoundationOne CDx; PD-L1 IHC 22C3 pharmDx
2019-08,79,fda_companion_diagnostics_list,
2019-09,79,fda_companion_diagnostics_list,
2019-10,79,fda_companion_diagnostics_list,
2019-11,79,fda_companion_diagnostics_list,
2019-12,81,fda_companion_diagnostics_list,FoundationOne CDx; BRACAnalysis CDx
2020-01,81,fda_companion_diagnostics_list,
2020-02,81,fda_companion_diagnostics_list,
2020-03,81,fda_companion_diagnostics_list,
2020-04,83,fda_companion_diagnostics_list,therascreen BRAF V600E RGQ PCR Kit; FoundationOne CDx
2020-05,89,fda_companion_diagnostics_list,FoundationOne CDx; Myriad myChoice CDx; PD-L1 IHC 28-8 pharmDx; BRACAnalysis CDx; Vysis ALK Break Apart FISH Probe Kit
2020-06,91,fda_companion_diagnostics_list,FoundationOne CDx; cobas EZH2 Mutation Test
2020-07,92,fda_companion_diagnostics_list,Ventana HER2 Dual ISH DNA Probe Cocktail
2020-08,97,fda_companion_diagnostics_list,Guardant360 CDx; FoundationOne Liquid CDx
2020-09,98,fda_companion_diagnostics_list,Oncomine Dx Target Test
2020-10,105,fda_companion_diagnostics_list,FoundationOne CDx; FoundationOne Liquid CDx; cobas EGFR Mutation Test v2
2020-11,107,fda_companion_diagnostics_list,FoundationOne Liquid CDx; PD-L1 IHC 22C3 pharmDx
2020-12,107,fda_companion_diagnostics_list,
2021-01,107,fda_companion_diagnostics_list,
2021-02,108,fda_companion_diagnostics_list,PD-L1 IHC 22C3 pharmDx
2021-03,109,fda_companion_diagnostics_list,Ventana ALK
2021-04,110,fda_companion_diagnostics_list,Ventana MMR RxDx Panel
2021-05,113,fda_companion_diagnostics_list,Guardant360 CDx; therascreen KRAS RGQ PCR Kit
2021-06,114,fda_companion_diagnostics_list,FoundationOne CDx
2021-07,119,fda_companion_diagnostics_list,FoundationOne Liquid CDx; ONCO/Reveal Dx Lung & Colon Cancer Assay
2021-08,121,fda_companion_diagnostics_list,Ventana MMR RxDx Panel; Oncomine Dx Target Test
2021-09,121,fda_companion_diagnostics_list,
2021-10,122,fda_companion_diagnostics_list,Ventana PD-LI
2021-11,123,fda_companion_diagnostics_list,FoundationOne CDx
2021-12,124,fda_companion_diagnostics_list,Oncomine Dx Target Test
2022-01,126,fda_companion_diagnostics_list,FoundationOne CDx; POMC/PCSK1/LEPR CDx Panel
2022-02,126,fda_companion_diagnostics_list,
2022-03,128,fda_companion_diagnostics_list,FoundationOne CDx; Ventana MMR RxDx Panel
2022-04,128,fda_companion_diagnostics_list,
2022-05,128,fda_companion_diagnostics_list,
2022-06,131,fda_companion_diagnostics_list,FoundationOne CDx; Ventana MMR RxDx Panel
2022-07,131,fda_companion_diagnostics_list,
2022-08,133,fda_companion_diagnostics_list,Guardant360 CDx; Oncomine Dx Target Test
2022-09,137,fda_companion_diagnostics_list,Oncomine Dx Target Test; PATHWAY anti-Her2/neu
2022-10,137,fda_companion_diagnostics_list,
2022-11,139,fda_companion_diagnostics_list,Ventana FOLR1; SeCore CDx HLA Sequencing System
2022-12,145,fda_companion_diagnostics_list,Abbott RealTime IDH1; therascreen KRAS RGQ PCR Kit; Agilent Resolution ctDx FIRST assay; FoundationOne Liquid CDx
2023-01,146,fda_companion_diagnostics_list,Guardant360 CDx
2023-02,146,fda_companion_diagnostics_list,
2023-03,147,fda_companion_diagnostics_list,Ventana PD-L1
2023-04,149,fda_companion_diagnostics_list,xT CDx
2023-05,149,fda_companion_diagnostics_list,
2023-06,152,fda_companion_diagnostics_list,FoundationOne Liquid CDx; therascreen PDGFRA RGQ PCR Kit; AAV5 DetectCDx
2023-07,153,fda_companion_diagnostics_list,LeukoStrat CDx FLT3 Mutation Assay
2023-08,154,fda_companion_diagnostics_list,FoundationOne CDx
2023-09,156,fda_companion_diagnostics_list,CRCDx RAS Mutation Detection Assay Kit; Oncomine Dx Target Test
2023-10,160,fda_companion_diagnostics_list,FoundationOne CDx; FoundationOne Liquid CDx; Abbott RealTime IDH1
2023-11,162,fda_companion_diagnostics_list,PD-L1 IHC 22C3 pharmDx; FoundationOne CDx
2023-12,162,fda_companion_diagnostics_list,
2024-01,162,fda_companion_diagnostics_list,
2024-02,162,fda_companion_diagnostics_list,
2024-03,162,fda_companion_diagnostics_list,
2024-04,163,fda_companion_diagnostics_list,nAbCyte Anti-AAVRh74var HB-FE Assay
2024-05,163,fda_companion_diagnostics_list,
2024-06,165,fda_companion_diagnostics_list,therascreen KRAS RGQ PCR Kit; FoundationOne Liquid CDx
2024-07,165,fda_companion_diagnostics_list,
2024-08,171,fda_companion_diagnostics_list,SeCore CDx HLA Sequencing System; MAGE-A4 IHC 1F9 pharmDx; TruSight Oncology Comprehensive; FoundationOne CDx; FoundationOne Liquid CDx
2024-09,172,fda_companion_diagnostics_list,Oncomine Dx Target Test
2024-10,174,fda_companion_diagnostics_list,FoundationOne Liquid CDx; VENTANA CLDN18
2024-11,185,fda_companion_diagnostics_list,MI Cancer Seek; FoundationOne Liquid CDx; PATHWAY anti-Her2/neu
2024-12,186,fda_companion_diagnostics_list,Ventana MMR RxDx Panel
2025-01,189,fda_companion_diagnostics_list,therascreen KRAS RGQ PCR Kit; FoundationOne CDx; PATHWAY anti-Her2/neu
2025-02,189,fda_companion_diagnostics_list,
2025-03,190,fda_companion_diagnostics_list,INNOVANCE Antithrombin
2025-04,190,fda_companion_diagnostics_list,
2025-05,192,fda_companion_diagnostics_list,VENTANA MET; ConcizuTrace ELISA
2025-06,192,fda_companion_diagnostics_list,
2025-07,194,fda_companion_diagnostics_list,Oncomine Dx Express Test; Quest Diagnostics AAVrh74 Antibody ELISA CDx
